TransactionID,UserID,CourseID,TeacherID,UserName,Age_x,Gender_x,Email,CourseName,CourseCategory,CourseLevel,CourseRating,TeacherName,Age_y,Gender_y,Expertise,YearsOfExperience,TeacherRating
TR00172,U01717,C0051,T0070,heather15,20,Male,calebflores@hotmail.com,Course_51,Business,Intermediate,5.0,Teacher_70,33,Female,Design,26,3.66
TR00173,U01194,C0043,T0066,timothy82,32,Female,carriedawson@hotmail.com,Course_43,Programming,Advanced,2.65,Teacher_66,39,Female,Business,26,4.06
TR00174,U00356,C0098,T0118,donaldjacobs,21,Female,lhull@yahoo.com,Course_98,Programming,Advanced,4.52,Teacher_118,31,Female,Data Science,21,3.52
TR00175,U00191,C0183,T0013,foleypaul,34,Male,jeremycole@gmail.com,Course_183,Marketing,Intermediate,4.42,Teacher_13,26,Female,Data Science,12,3.46
TR00176,U02470,C0177,T0108,jillhaynes,34,Male,josephwalker@outlook.com,Course_177,Marketing,Intermediate,4.09,Teacher_108,37,Male,Data Science,15,3.65
TR00177,U00700,C0124,T0047,amyarnold,25,Male,rkelly@yahoo.com,Course_124,Design,Advanced,4.17,Teacher_47,28,Female,Data Science,4,3.07
TR00178,U02055,C0080,T0009,jose80,33,Female,joseph52@hotmail.com,Course_80,Marketing,Intermediate,4.24,Teacher_9,48,Female,Business,8,3.62
TR00179,U02181,C0185,T0063,hbates,27,Female,johnwebb@outlook.com,Course_185,Data Science,Intermediate,3.96,Teacher_63,50,Male,Marketing,24,4.15
TR00180,U00557,C0111,T0034,kross,31,Male,carolyn55@gmail.com,Course_111,Design,Advanced,3.98,Teacher_34,33,Female,Programming,15,3.59
TR00181,U00826,C0143,T0081,jamespatel,16,Male,maddoxashley@outlook.com,Course_143,Programming,Beginner,4.09,Teacher_81,29,Female,Design,2,2.93
TR00182,U02809,C0027,T0091,kimberly35,32,Male,andrewssarah@hotmail.com,Course_27,Marketing,Intermediate,3.15,Teacher_91,59,Male,Business,7,3.23
TR00183,U01055,C0196,T0029,gloria53,22,Female,xcasey@outlook.com,Course_196,Data Science,Beginner,4.01,Teacher_29,33,Female,Programming,22,3.56
TR00184,U02583,C0192,T0037,benjamin13,33,Male,traceyromero@outlook.com,Course_192,Marketing,Beginner,4.53,Teacher_37,44,Male,Programming,28,3.68
TR00185,U00426,C0158,T0043,xknox,21,Male,charleswilliams@yahoo.com,Course_158,Marketing,Advanced,4.06,Teacher_43,41,Female,Programming,12,3.78
TR00186,U02720,C0164,T0086,gsteele,22,Male,judy66@yahoo.com,Course_164,Business,Beginner,4.89,Teacher_86,36,Female,Programming,13,3.37
TR00187,U02411,C0195,T0115,swansonjose,31,Female,ybutler@yahoo.com,Course_195,Design,Advanced,4.01,Teacher_115,53,Female,Data Science,26,4.52
TR00188,U01575,C0113,T0064,richardsontammy,15,Female,millerrandy@hotmail.com,Course_113,Marketing,Intermediate,4.06,Teacher_64,49,Male,Business,19,3.87
TR00189,U02130,C0086,T0024,kristen77,19,Male,kelli90@outlook.com,Course_86,Data Science,Beginner,4.22,Teacher_24,40,Male,Design,26,4.04
TR00190,U02404,C0114,T0071,nmoreno,28,Male,dylan47@hotmail.com,Course_114,Data Science,Beginner,4.08,Teacher_71,48,Female,Programming,21,3.99
TR00191,U00589,C0124,T0034,matthew86,19,Female,juliediaz@outlook.com,Course_124,Design,Advanced,4.17,Teacher_34,33,Female,Programming,15,3.59
TR00192,U02013,C0049,T0048,yjoseph,29,Female,john33@gmail.com,Course_49,Marketing,Intermediate,3.87,Teacher_48,53,Female,Business,6,3.53
TR00193,U01548,C0076,T0012,travis26,35,Female,danielslisa@yahoo.com,Course_76,Data Science,Advanced,4.64,Teacher_12,46,Female,Programming,14,3.61
TR00194,U00295,C0055,T0023,jean02,29,Male,mark44@gmail.com,Course_55,Marketing,Advanced,4.1,Teacher_23,52,Male,Programming,25,3.79
TR00195,U01986,C0056,T0079,victor49,29,Female,steven68@gmail.com,Course_56,Data Science,Intermediate,3.93,Teacher_79,59,Male,Programming,1,3.11
TR00196,U01248,C0196,T0097,pleon,16,Male,andrebenson@hotmail.com,Course_196,Data Science,Beginner,4.01,Teacher_97,38,Female,Programming,12,3.56
TR00197,U01549,C0095,T0013,katherinerobertson,34,Female,zjohnson@outlook.com,Course_95,Business,Advanced,4.46,Teacher_13,26,Female,Data Science,12,3.46
TR00198,U01691,C0044,T0087,morantoni,22,Male,tiffany52@gmail.com,Course_44,Business,Advanced,3.97,Teacher_87,58,Female,Marketing,21,3.79
TR00199,U01137,C0159,T0102,jacobkerr,28,Female,johngray@gmail.com,Course_159,Programming,Advanced,5.0,Teacher_102,38,Female,Data Science,22,3.61
TR00200,U01257,C0186,T0096,kconley,29,Female,nicholasrhodes@hotmail.com,Course_186,Programming,Intermediate,3.17,Teacher_96,59,Female,Marketing,3,2.85
TR00201,U02065,C0087,T0045,mary34,20,Male,sandersvirginia@outlook.com,Course_87,Business,Intermediate,3.82,Teacher_45,26,Male,Data Science,5,3.33
TR00202,U00360,C0181,T0114,qburke,32,Male,waterskenneth@outlook.com,Course_181,Business,Beginner,4.28,Teacher_114,39,Male,Marketing,16,3.59
TR00203,U02914,C0084,T0099,ryanaguilar,31,Female,matthew68@gmail.com,Course_84,Marketing,Intermediate,3.81,Teacher_99,25,Female,Data Science,16,3.5
TR00204,U00700,C0151,T0065,amyarnold,25,Male,rkelly@yahoo.com,Course_151,Marketing,Beginner,3.53,Teacher_65,53,Male,Business,28,4.12
TR00205,U00448,C0156,T0047,smithjeffrey,27,Male,wilsonjeremy@outlook.com,Course_156,Programming,Intermediate,4.35,Teacher_47,28,Female,Data Science,4,3.07
TR00206,U02904,C0016,T0058,gonzalesteresa,18,Male,rebecca54@hotmail.com,Course_16,Marketing,Beginner,4.11,Teacher_58,47,Female,Programming,18,3.78
TR00207,U02413,C0165,T0109,umata,25,Male,angela36@gmail.com,Course_165,Marketing,Intermediate,3.69,Teacher_109,56,Female,Data Science,17,4.0
TR00208,U00675,C0149,T0005,hollandashley,20,Female,courtneybryant@yahoo.com,Course_149,Programming,Intermediate,3.51,Teacher_5,43,Male,Programming,4,3.0
TR00209,U01008,C0145,T0077,julie04,18,Male,enewton@outlook.com,Course_145,Programming,Beginner,3.69,Teacher_77,32,Male,Business,26,3.62
TR00210,U01350,C0037,T0118,jay37,16,Female,rachel52@gmail.com,Course_37,Business,Advanced,3.83,Teacher_118,31,Female,Data Science,21,3.52
TR00211,U02515,C0077,T0005,nicole11,15,Male,theresawilliams@gmail.com,Course_77,Design,Advanced,4.36,Teacher_5,43,Male,Programming,4,3.0
TR00212,U02462,C0147,T0060,martinezmegan,26,Male,omiller@yahoo.com,Course_147,Data Science,Advanced,3.54,Teacher_60,40,Male,Design,10,3.96
TR00213,U00586,C0158,T0096,ericamorris,21,Male,albert93@outlook.com,Course_158,Marketing,Advanced,4.06,Teacher_96,59,Female,Marketing,3,2.85
TR00214,U01257,C0045,T0115,kconley,29,Female,nicholasrhodes@hotmail.com,Course_45,Programming,Intermediate,3.88,Teacher_115,53,Female,Data Science,26,4.52
TR00215,U01248,C0146,T0021,pleon,16,Male,andrebenson@hotmail.com,Course_146,Design,Beginner,3.3,Teacher_21,49,Male,Programming,22,4.37
TR00216,U00994,C0062,T0024,chaneyjeremy,29,Female,hannah24@gmail.com,Course_62,Programming,Intermediate,4.05,Teacher_24,40,Male,Design,26,4.04
TR00217,U01436,C0164,T0018,allison21,34,Female,ncarroll@gmail.com,Course_164,Business,Beginner,4.89,Teacher_18,57,Male,Programming,2,3.27
TR00218,U00572,C0100,T0021,jesse11,32,Male,richardsonjonathan@outlook.com,Course_100,Design,Advanced,3.3,Teacher_21,49,Male,Programming,22,4.37
TR00219,U02383,C0052,T0054,ewilson,21,Male,oarmstrong@gmail.com,Course_52,Marketing,Beginner,4.03,Teacher_54,55,Female,Programming,8,3.17
TR00220,U01246,C0019,T0010,ujackson,27,Male,candicebartlett@hotmail.com,Course_19,Data Science,Beginner,4.94,Teacher_10,48,Female,Design,14,3.47
TR00221,U02085,C0109,T0024,sshaffer,22,Female,norrisdiana@outlook.com,Course_109,Data Science,Intermediate,3.73,Teacher_24,40,Male,Design,26,4.04
TR00222,U00989,C0044,T0104,dillonmatthew,26,Male,dbrewer@yahoo.com,Course_44,Business,Advanced,3.97,Teacher_104,33,Male,Data Science,29,3.97
TR00223,U00278,C0007,T0111,erikayoung,27,Male,cynthia53@hotmail.com,Course_7,Business,Advanced,4.33,Teacher_111,28,Female,Programming,20,4.31
TR00224,U01220,C0172,T0085,jessicamiranda,29,Female,prodriguez@gmail.com,Course_172,Business,Beginner,3.21,Teacher_85,32,Female,Design,8,3.05
TR00225,U02964,C0117,T0089,amandajohnson,33,Male,deborah39@gmail.com,Course_117,Marketing,Beginner,4.15,Teacher_89,47,Female,Programming,16,3.79
TR00226,U01888,C0068,T0116,jonathan59,15,Female,mmarshall@gmail.com,Course_68,Programming,Intermediate,2.96,Teacher_116,37,Female,Data Science,26,3.62
TR00227,U00484,C0034,T0060,wesleyfreeman,16,Male,ghicks@outlook.com,Course_34,Marketing,Beginner,4.04,Teacher_60,40,Male,Design,10,3.96
TR00228,U01266,C0194,T0057,paulcampos,18,Female,davidcollins@gmail.com,Course_194,Programming,Beginner,4.34,Teacher_57,38,Female,Business,13,3.46
TR00229,U00731,C0069,T0023,duane21,16,Male,spearsmitchell@outlook.com,Course_69,Data Science,Intermediate,3.83,Teacher_23,52,Male,Programming,25,3.79
TR00230,U02240,C0055,T0022,hendersonbrandi,33,Female,boydadam@yahoo.com,Course_55,Marketing,Advanced,4.1,Teacher_22,51,Female,Data Science,19,3.05
TR00231,U01041,C0010,T0068,nortontiffany,23,Female,karen17@yahoo.com,Course_10,Programming,Beginner,3.44,Teacher_68,49,Male,Marketing,26,3.6
TR00232,U02572,C0042,T0034,michaelrivera,33,Female,millermatthew@outlook.com,Course_42,Data Science,Intermediate,3.86,Teacher_34,33,Female,Programming,15,3.59
TR00233,U00918,C0041,T0120,maddoxmichael,35,Male,joshuadelgado@outlook.com,Course_41,Programming,Intermediate,3.88,Teacher_120,52,Female,Marketing,4,2.98
TR00234,U02449,C0197,T0070,sandraunderwood,32,Male,ymarquez@gmail.com,Course_197,Business,Intermediate,4.47,Teacher_70,33,Female,Design,26,3.66
TR00235,U00886,C0122,T0028,brenda56,22,Female,joshuacarrillo@hotmail.com,Course_122,Programming,Beginner,3.91,Teacher_28,45,Male,Programming,26,3.72
TR00236,U02753,C0138,T0095,elittle,26,Female,tyleranderson@hotmail.com,Course_138,Data Science,Intermediate,3.36,Teacher_95,25,Male,Marketing,23,3.86
TR00237,U00022,C0010,T0099,patriciaadkins,31,Male,thomas63@hotmail.com,Course_10,Programming,Beginner,3.44,Teacher_99,25,Female,Data Science,16,3.5
TR00238,U00474,C0102,T0039,renee73,31,Male,vegarachael@outlook.com,Course_102,Business,Beginner,4.3,Teacher_39,31,Male,Design,1,3.26
TR00239,U02258,C0188,T0042,gordonjulie,21,Male,ismith@hotmail.com,Course_188,Data Science,Advanced,4.1,Teacher_42,38,Female,Business,28,3.97
TR00240,U02354,C0128,T0023,melinda15,29,Female,allison85@outlook.com,Course_128,Business,Intermediate,3.51,Teacher_23,52,Male,Programming,25,3.79
TR00241,U00704,C0179,T0070,veronica98,30,Male,john82@outlook.com,Course_179,Data Science,Intermediate,4.19,Teacher_70,33,Female,Design,26,3.66
TR00242,U00687,C0149,T0080,richard03,29,Female,smithadam@yahoo.com,Course_149,Programming,Intermediate,3.51,Teacher_80,57,Female,Design,15,3.35
TR00243,U00285,C0136,T0002,lunabrandon,29,Female,andersonjessica@outlook.com,Course_136,Marketing,Advanced,4.51,Teacher_2,39,Female,Business,26,3.49
TR00244,U00716,C0193,T0024,victoriawalter,29,Male,cjones@gmail.com,Course_193,Design,Beginner,3.98,Teacher_24,40,Male,Design,26,4.04
TR00245,U00763,C0092,T0017,ccook,16,Male,nenglish@hotmail.com,Course_92,Data Science,Beginner,3.85,Teacher_17,45,Female,Data Science,28,3.97
TR00246,U01251,C0113,T0109,ricardobender,29,Male,charleshawkins@yahoo.com,Course_113,Marketing,Intermediate,4.06,Teacher_109,56,Female,Data Science,17,4.0
TR00247,U00948,C0078,T0065,jenna85,34,Male,harringtonjason@hotmail.com,Course_78,Programming,Beginner,3.44,Teacher_65,53,Male,Business,28,4.12
TR00248,U02429,C0085,T0070,kylie71,30,Female,johnmorales@gmail.com,Course_85,Marketing,Intermediate,4.36,Teacher_70,33,Female,Design,26,3.66
TR00249,U02508,C0030,T0069,athomas,32,Male,rbailey@yahoo.com,Course_30,Programming,Intermediate,3.79,Teacher_69,31,Male,Programming,5,3.19
TR00250,U01031,C0049,T0109,vasquezsarah,15,Male,ocurry@hotmail.com,Course_49,Marketing,Intermediate,3.87,Teacher_109,56,Female,Data Science,17,4.0
TR00251,U00029,C0009,T0060,hartmanjon,30,Male,nicole88@gmail.com,Course_9,Programming,Beginner,4.14,Teacher_60,40,Male,Design,10,3.96
TR00252,U00907,C0145,T0119,pachecomary,23,Female,adam92@outlook.com,Course_145,Programming,Beginner,3.69,Teacher_119,46,Male,Programming,7,2.6
TR00253,U02927,C0069,T0050,shawfrancis,20,Male,pfernandez@yahoo.com,Course_69,Data Science,Intermediate,3.83,Teacher_50,50,Female,Programming,20,3.91
TR00254,U02127,C0058,T0093,kelleyeric,21,Female,barberwilliam@outlook.com,Course_58,Business,Beginner,3.73,Teacher_93,51,Male,Programming,22,3.73
TR00255,U02995,C0185,T0012,larryhunter,16,Male,ashleyday@gmail.com,Course_185,Data Science,Intermediate,3.96,Teacher_12,46,Female,Programming,14,3.61
TR00256,U02507,C0062,T0103,millerlindsay,32,Female,rossseth@gmail.com,Course_62,Programming,Intermediate,4.05,Teacher_103,51,Male,Business,25,3.9
TR00257,U00570,C0052,T0047,dunncharles,27,Male,spearsanna@yahoo.com,Course_52,Marketing,Beginner,4.03,Teacher_47,28,Female,Data Science,4,3.07
TR00258,U02007,C0189,T0067,cassieharper,25,Female,dawsonandrew@hotmail.com,Course_189,Design,Advanced,4.14,Teacher_67,25,Male,Data Science,23,3.76
TR00259,U01454,C0040,T0112,terrybryce,18,Female,nlamb@hotmail.com,Course_40,Marketing,Advanced,3.25,Teacher_112,54,Female,Programming,5,2.94
TR00260,U00738,C0166,T0065,kevin65,29,Female,christopherharris@gmail.com,Course_166,Design,Advanced,4.91,Teacher_65,53,Male,Business,28,4.12
TR00261,U00516,C0171,T0027,charles14,33,Female,kristenrobinson@outlook.com,Course_171,Data Science,Beginner,4.31,Teacher_27,31,Female,Business,26,3.8
TR00262,U02001,C0063,T0048,kimberlywilliams,30,Male,mark43@outlook.com,Course_63,Business,Advanced,3.87,Teacher_48,53,Female,Business,6,3.53
TR00263,U02445,C0147,T0088,smithtyler,26,Female,jessica44@gmail.com,Course_147,Data Science,Advanced,3.54,Teacher_88,57,Male,Marketing,1,3.48
TR00264,U00039,C0050,T0062,blackdanielle,16,Female,michaelfrederick@yahoo.com,Course_50,Marketing,Advanced,3.45,Teacher_62,48,Male,Business,17,3.2
TR00265,U00887,C0161,T0044,joseph48,17,Male,fordmichelle@hotmail.com,Course_161,Design,Advanced,4.57,Teacher_44,28,Female,Marketing,12,3.22
TR00266,U02845,C0141,T0019,kfischer,22,Male,kennethsmith@gmail.com,Course_141,Marketing,Advanced,4.26,Teacher_19,36,Female,Design,2,3.54
TR00267,U02205,C0078,T0059,amiddleton,34,Female,brandon03@hotmail.com,Course_78,Programming,Beginner,3.44,Teacher_59,45,Female,Programming,28,3.69
TR00268,U01099,C0097,T0008,joyweaver,35,Female,escott@gmail.com,Course_97,Design,Advanced,3.74,Teacher_8,35,Female,Programming,1,2.6
TR00269,U02932,C0190,T0055,vwong,17,Female,novakmaureen@gmail.com,Course_190,Programming,Beginner,3.36,Teacher_55,39,Male,Marketing,20,3.76
TR00270,U01824,C0043,T0108,austinbethany,20,Male,scott08@yahoo.com,Course_43,Programming,Advanced,2.65,Teacher_108,37,Male,Data Science,15,3.65
TR00271,U01711,C0177,T0047,kyleharris,15,Female,timothy04@gmail.com,Course_177,Marketing,Intermediate,4.09,Teacher_47,28,Female,Data Science,4,3.07
TR00272,U00974,C0036,T0002,qcraig,31,Male,stephensonelizabeth@yahoo.com,Course_36,Programming,Advanced,3.35,Teacher_2,39,Female,Business,26,3.49
TR00273,U01563,C0122,T0094,tiffanylopez,35,Female,williamsrobert@yahoo.com,Course_122,Programming,Beginner,3.91,Teacher_94,59,Male,Design,29,3.88
TR00274,U02897,C0108,T0094,kellyprice,27,Male,qchristian@outlook.com,Course_108,Programming,Beginner,3.95,Teacher_94,59,Male,Design,29,3.88
TR00275,U02796,C0010,T0113,sbrown,33,Male,jeffreyrodriguez@hotmail.com,Course_10,Programming,Beginner,3.44,Teacher_113,47,Male,Business,12,3.66
TR00276,U00989,C0095,T0039,dillonmatthew,26,Male,dbrewer@yahoo.com,Course_95,Business,Advanced,4.46,Teacher_39,31,Male,Design,1,3.26
TR00277,U00021,C0006,T0045,autumn63,15,Male,julieestrada@hotmail.com,Course_6,Design,Beginner,4.75,Teacher_45,26,Male,Data Science,5,3.33
TR00278,U02351,C0057,T0032,cindyking,22,Female,colleen26@hotmail.com,Course_57,Data Science,Advanced,3.71,Teacher_32,49,Male,Business,10,3.13
TR00279,U00869,C0129,T0065,kathy66,19,Male,hernandezcrystal@gmail.com,Course_129,Business,Beginner,4.2,Teacher_65,53,Male,Business,28,4.12
TR00280,U00084,C0071,T0038,xperez,20,Male,ericafrank@yahoo.com,Course_71,Data Science,Beginner,3.3,Teacher_38,52,Female,Design,5,3.0
TR00281,U01683,C0186,T0077,christywoods,19,Female,powellandrew@gmail.com,Course_186,Programming,Intermediate,3.17,Teacher_77,32,Male,Business,26,3.62
TR00282,U01977,C0021,T0011,jesseaguilar,32,Male,donnajames@gmail.com,Course_21,Marketing,Beginner,4.8,Teacher_11,27,Female,Programming,16,3.24
TR00283,U01411,C0092,T0010,davidsonrandy,21,Male,lmurillo@gmail.com,Course_92,Data Science,Beginner,3.85,Teacher_10,48,Female,Design,14,3.47
TR00284,U01531,C0127,T0112,brianberry,30,Female,diazjessica@gmail.com,Course_127,Business,Intermediate,4.1,Teacher_112,54,Female,Programming,5,2.94
TR00285,U00570,C0080,T0059,dunncharles,27,Male,spearsanna@yahoo.com,Course_80,Marketing,Intermediate,4.24,Teacher_59,45,Female,Programming,28,3.69
TR00286,U00934,C0056,T0090,clarkamanda,15,Female,jimmycampbell@outlook.com,Course_56,Data Science,Intermediate,3.93,Teacher_90,48,Male,Marketing,29,3.92
TR00287,U01981,C0116,T0120,zreed,27,Female,stephaniethornton@outlook.com,Course_116,Data Science,Beginner,3.97,Teacher_120,52,Female,Marketing,4,2.98
TR00288,U01856,C0148,T0055,cohenlauren,27,Male,michaeljones@outlook.com,Course_148,Data Science,Advanced,3.32,Teacher_55,39,Male,Marketing,20,3.76
TR00289,U00793,C0182,T0020,jasonchapman,19,Male,amberrice@gmail.com,Course_182,Programming,Advanced,4.54,Teacher_20,46,Male,Design,23,3.4
TR00290,U00792,C0025,T0081,ralphrobertson,20,Male,piercestacy@hotmail.com,Course_25,Data Science,Intermediate,4.03,Teacher_81,29,Female,Design,2,2.93
TR00291,U01810,C0156,T0017,bridgetjohnson,15,Female,cgonzalez@outlook.com,Course_156,Programming,Intermediate,4.35,Teacher_17,45,Female,Data Science,28,3.97
TR00292,U01295,C0005,T0068,scott12,34,Female,moorecarlos@hotmail.com,Course_5,Programming,Advanced,3.11,Teacher_68,49,Male,Marketing,26,3.6
TR00293,U02540,C0120,T0005,dphillips,33,Female,amy41@gmail.com,Course_120,Business,Advanced,4.37,Teacher_5,43,Male,Programming,4,3.0
TR00294,U02256,C0021,T0060,shardin,16,Female,johnsonjeff@hotmail.com,Course_21,Marketing,Beginner,4.8,Teacher_60,40,Male,Design,10,3.96
TR00295,U01608,C0018,T0023,debbie14,15,Female,watsonroger@outlook.com,Course_18,Marketing,Beginner,4.24,Teacher_23,52,Male,Programming,25,3.79
TR00296,U01084,C0175,T0046,pwright,24,Male,lwilson@yahoo.com,Course_175,Business,Advanced,3.96,Teacher_46,30,Male,Data Science,7,3.17
TR00297,U02478,C0198,T0052,ryan22,30,Male,carrillodawn@outlook.com,Course_198,Programming,Advanced,3.74,Teacher_52,34,Female,Programming,3,3.11
TR00298,U00985,C0057,T0010,sara25,21,Male,sara90@hotmail.com,Course_57,Data Science,Advanced,3.71,Teacher_10,48,Female,Design,14,3.47
TR00299,U01681,C0093,T0046,brownryan,33,Male,rthompson@hotmail.com,Course_93,Data Science,Beginner,4.16,Teacher_46,30,Male,Data Science,7,3.17
TR00300,U00520,C0019,T0028,tammy29,29,Male,cpineda@yahoo.com,Course_19,Data Science,Beginner,4.94,Teacher_28,45,Male,Programming,26,3.72
TR00301,U00591,C0128,T0097,kendramcdonald,35,Male,hwright@yahoo.com,Course_128,Business,Intermediate,3.51,Teacher_97,38,Female,Programming,12,3.56
TR00302,U01051,C0097,T0043,fmanning,18,Female,whitneysarah@gmail.com,Course_97,Design,Advanced,3.74,Teacher_43,41,Female,Programming,12,3.78
TR00303,U01710,C0193,T0026,amandajackson,32,Male,johnsonwilliam@gmail.com,Course_193,Design,Beginner,3.98,Teacher_26,27,Male,Marketing,22,3.55
TR00304,U02036,C0131,T0055,james18,26,Male,lindsey11@yahoo.com,Course_131,Data Science,Intermediate,4.51,Teacher_55,39,Male,Marketing,20,3.76
TR00305,U02247,C0170,T0114,ejohnson,15,Female,ajordan@yahoo.com,Course_170,Marketing,Beginner,4.49,Teacher_114,39,Male,Marketing,16,3.59
TR00306,U02435,C0021,T0048,destiny40,17,Male,veronica90@gmail.com,Course_21,Marketing,Beginner,4.8,Teacher_48,53,Female,Business,6,3.53
TR00307,U00349,C0040,T0029,fostermichael,28,Male,fwhite@outlook.com,Course_40,Marketing,Advanced,3.25,Teacher_29,33,Female,Programming,22,3.56
TR00308,U00960,C0067,T0027,zdominguez,17,Male,jenniferzavala@gmail.com,Course_67,Programming,Beginner,4.62,Teacher_27,31,Female,Business,26,3.8
TR00309,U01964,C0153,T0018,mayandrea,32,Male,nmoore@hotmail.com,Course_153,Programming,Advanced,4.25,Teacher_18,57,Male,Programming,2,3.27
TR00310,U00693,C0127,T0104,sawyerjustin,35,Female,tracyhernandez@hotmail.com,Course_127,Business,Intermediate,4.1,Teacher_104,33,Male,Data Science,29,3.97
TR00311,U01560,C0055,T0060,vickibrown,24,Male,ghawkins@hotmail.com,Course_55,Marketing,Advanced,4.1,Teacher_60,40,Male,Design,10,3.96
TR00312,U00378,C0180,T0074,cookjoseph,21,Female,kathleen96@outlook.com,Course_180,Business,Intermediate,4.31,Teacher_74,48,Male,Marketing,12,3.3
TR00313,U02947,C0172,T0106,perezbrittany,18,Female,robin71@yahoo.com,Course_172,Business,Beginner,3.21,Teacher_106,39,Female,Business,28,3.7
TR00314,U02964,C0109,T0069,amandajohnson,33,Male,deborah39@gmail.com,Course_109,Data Science,Intermediate,3.73,Teacher_69,31,Male,Programming,5,3.19
